Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Greenland;GRL;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;15656.4729016411;17401.3188157865;18055.461814736;19008.827909677;19890.5550639839;19978.734734742;21126.7150112384;23130.1993274424;24621.5604407947;25610.1031611625;27499.3834842896;27248.0986152271;25790.9724005255;26375.3367208026;24724.4610195573;25387.6140366334;27036.990708914;28211.9211584797;29412.2423364339;31087.3204227791;27295.9523444254;27314.107194088;26011.6275626403;24748.533678432;26073.0270997514;26899.8018575843;27262.4139043324;27613.480696594;29702.688972125;30111.9577032899;32193.0025213682;32514.7598494986;32051.665664368;33379.583469;35593.4254981198;37352.8925366913;39539.9157055674;40626.7814272793;43305.7027608534;43684.587199796;43988.3324931946;43781.4625641366;44454.3735497748;44131.2517597431;46378.3830305527;45351.1394675318;47413.6224796636;47647.6498925073;49311.7670601587;;
Guatemala;GTM;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1490.72751531254;1509.81766392074;1517.98151506118;1614.92496517053;1641.5544374817;1665.01130531233;1708.20515382932;1730.30306758974;1832.37036036778;1870.10575608992;1927.89289059847;1986.60985878075;2082.29654971976;2172.40827923235;2258.53374464993;2251.18007949878;2363.95208808677;2491.85204269409;2556.85254326625;2614.15995126585;2645.62254300188;2594.63860947926;2437.05551064248;2310.7613993804;2259.48040737926;2184.70738620516;2128.20663092063;2143.4578038168;2166.08911371244;2190.21257804427;2197.25300763408;2217.19500002739;2264.25445184626;2293.9130693853;2327.74184489781;2383.73542785999;2395.97529635457;2442.26342242728;2504.36169373576;2539.80726927773;2568.19035585012;2565.71030221089;2604.37828586094;2612.6878145099;2638.35041910946;2668.35760310063;2755.50694024087;2871.90348296609;2909.50971461775;2870.31158935321;2898.94221470448;2965.15320617913;2999.42276262614;3056.15268360652;3137.26029839356;3210.86967711593;3242.63692195908;3286.74128937979;3338.54746449244;3413.27003683686;
Guam;GUM;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27723.4603891235;27882.7097948152;29603.7734824842;30592.1607999249;29375.276247165;29578.3856170959;30054.0138683035;30112.6271684902;30700.4340081784;30690.4366504784;31252.6636152997;31741.5211298832;32169.5644356757;32151.9120777962;32027.5816012056;31847.6496791422;31477.266910582;;
Guyana;GUY;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1698.54410528712;1725.52540207278;1695.64185423801;1448.52016337338;1574.45912488267;1702.98313207546;1757.98182359976;1803.01899751201;1794.22001440219;1893.22893062081;1948.0655418478;1984.07852293526;1896.29544928946;1898.94076495618;2023.22946228479;2171.33571435571;2180.55813273162;2099.84424336192;2041.2985908221;1988.00511300117;2012.36713037654;2038.34993881294;1770.58960979401;1655.19299261997;1579.51919097847;1627.46574951311;1625.44419668345;1655.21579766322;1608.53965417587;1539.8206259898;1497.1571410217;1585.3681443962;1698.93882585573;1824.32316037791;1967.58402388733;2060.08055377774;2225.42054025349;2371.77326090709;2344.9174203749;2427.5474974711;2403.9289351735;2463.70579912935;2493.00542335526;2476.0671291167;2512.7736881289;2462.3439328238;2588.02823636014;2769.21245500168;2822.65302049888;2919.39600742543;3033.24772490536;3179.85921030323;3332.70302751644;3482.01635788855;3598.3471039862;3688.69225684457;3793.30575464324;3853.70591714256;3992.22625949241;4159.60911667613;
High income;HIC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;11624.5810914316;12003.3466829344;12540.5691692667;13062.3281393566;13746.3538150072;14331.3214167064;15030.1175641109;15578.6328886357;16411.7666306542;17177.0470957913;17463.5635183806;17963.5084432841;18777.8427921762;19787.2992490758;19822.3918476201;19613.6586343847;20422.4442175262;21039.7400920273;21725.8281011386;22433.2910011019;22582.0821722541;22841.4013146241;22655.120264653;23103.6346945847;23993.0698871232;24687.1423947633;25311.4810498426;26019.5894341105;27085.0064317432;27935.6147752948;28596.4736122137;28784.6281119947;29199.7202159147;29326.3510019416;30043.724850658;30650.216153107;31350.9618574643;32185.1110082504;32851.92345302;33712.1113376377;34858.4929144543;35172.9065733657;35493.2767148772;36044.6279207807;37003.6767594821;37810.6362335816;38718.0166330709;39510.624328026;39363.9206042893;37785.4129670873;38650.1449944604;39191.5219676356;39470.8084289289;39816.9126944706;40387.4145873327;41098.3246911067;41568.9109835214;42350.4593389682;43088.7656352253;43623.5901819645;
Hong Kong SAR;HKG;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;3380.68300965918;3703.55594231452;4142.35108501446;4392.27618438126;4904.8142273797;4948.82086184421;4902.69239613993;4962.74944172237;5438.18093844119;5796.19044781098;6086.22816091224;6604.26377813541;7208.95352226835;7153.36298536647;7053.52720136888;8091.39806988503;8910.5912002133;9473.47981250824;10006.2031819483;10727.3634703812;11448.7786228126;11604.9320665008;12113.1010520149;13190.9407324713;13148.7870611075;14421.7325995916;16190.2041290147;17421.2077679669;17634.2623068278;18251.0230258694;19132.3691017199;20155.3157515695;21040.6215224561;21813.8134843205;21893.7768020269;21835.114436959;22758.3823954907;21241.512190134;21566.994169011;23015.9682472573;22975.111887361;23252.5284716955;24010.5431427658;25896.7131524307;27688.7665148885;29446.2795675916;31081.556431976;31553.6264533444;30711.4872627763;32549.998231121;33888.4923153422;34086.3065403193;35002.5230937495;35717.676320647;36260.5803953148;36818.4955101751;37929.4256732471;38704.2951557912;37957.0684437193;
Honduras;HND;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1095.99309338676;1085.56492631851;1116.59458192034;1124.71682770766;1152.69948877781;1221.52911612107;1250.50581955932;1287.08625587143;1332.19497835641;1301.88825996654;1309.80229330607;1322.46975535195;1357.91458313621;1421.91931327508;1363.03044832927;1350.56775935799;1447.45095867929;1549.29815144061;1591.75556854497;1629.8853581685;1589.89543875028;1522.99941836755;1446.50704001799;1415.91196330791;1460.73836890672;1497.40428046571;1531.05512776071;1585.26458481633;1566.45253328382;1563.16787077887;1561.21628353861;1466.97550064009;1512.73158439723;1566.27760470626;1525.88065937302;1574.89582285206;1559.08144615655;1584.67336798945;1595.46160991871;1539.96831952578;1607.67968481287;1608.06865379939;1625.73760735912;1657.3134583985;1717.90223690812;1778.85007098289;1852.13954062011;1922.87465546677;1960.93922466572;1873.39410896665;1904.34646496881;1939.33862702996;1982.00973784495;2000.79244876186;2025.81419478885;2067.29003376698;2111.19316426974;2176.29516512704;2219.43646867526;2241.23866547752;
Heavily indebted poor countries (HIPC);HPC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;646.104707375081;631.109636951545;659.116009717889;662.929063885335;668.503979774244;678.959104708901;678.364767009855;673.709742201754;684.914902608676;696.737657809342;709.510066517122;719.970700882421;712.84329010572;713.824157469515;734.835745518133;730.60022818737;740.374892118483;747.861774398858;745.445796943548;729.936656823969;712.106702193384;718.834557686606;708.321145802941;694.906833273868;685.421224710134;679.268026486921;682.114522450545;685.031057959714;674.202062318931;669.576751255183;647.678561704723;633.124059255859;611.219848977909;597.034810581611;579.730054885499;591.408397615066;604.297562750739;612.588650218946;617.530472208796;620.087924243297;619.388641813542;628.108721489646;632.560370842931;642.672133744751;659.057773457297;679.174032954592;701.667329451818;726.150668584107;749.037394246845;759.971472245304;779.144755447606;798.091324987796;818.144673658993;840.959742969467;862.849673677445;880.529662182313;895.619106174175;915.630952211027;927.862909802387;939.722482451589;
Croatia;HRV;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8568.42515238863;9193.53128631456;9862.34249971099;10066.0653485751;10026.9513791355;10458.383432826;11232.369717454;11800.0703526409;12462.0800965034;12976.9323602855;13519.3469681563;14192.0848931646;14942.7601168568;15207.5056777016;14103.1261414621;13923.6285837055;13928.5019024278;13658.5154487544;13621.4761341822;13662.8610730403;14111.6645850878;14705.6168817957;15350.4430330327;15905.5709660448;16454.4539535369;
Haiti;HTI;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;993.246656260177;945.589284086186;1000.57057550763;962.807251339269;928.839495489922;930.849759611313;907.884216211816;871.792803206713;882.673500480084;899.593367514294;889.464945744364;930.988953983704;924.509391198733;952.466272715037;990.385549751962;983.642277670952;1046.70973066159;1064.40846727621;1107.61015526468;1166.27912221725;1224.99648194147;1163.21449941755;1095.78429403361;1079.90069187594;1058.13516756777;1040.57109240287;1012.81688528582;983.494731998221;965.127466370996;918.054812906757;909.112238846372;908.056194747761;843.288791649146;782.435937883968;676.09517513842;729.371960342812;745.821388826052;752.313721187513;755.190904206326;762.196920025313;755.679890225036;735.191499529065;721.168250531712;711.922302642403;675.68408044858;676.792899794046;680.944671724432;692.553620977461;687.447964430153;697.68891045003;665.627419493396;691.894267211056;701.445963678329;720.712871117894;730.306352103982;729.119665866674;729.85599969815;728.845001687994;730.296713024986;714.483025739391;
Hungary;HUN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8857.51953542252;8589.47013013053;8549.72963917045;8813.7596802768;8957.50483784302;8980.29963216973;9281.24066406895;9665.67316145524;9990.76850661182;10465.4244003038;10916.8077435749;11467.0100658606;11969.6190819737;12574.7105798992;13134.4298826021;13685.1739896682;13739.5846610243;13909.3230894709;12997.5791857191;13113.5259617277;13389.959626871;13261.1969629144;13558.7974763999;14165.7082639959;14745.4899569724;15114.4290851697;15809.773172528;16636.2025918736;17466.0324369838;
IBRD only;IBD;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1095.28411487468;1111.05262435071;1132.51795171841;1159.11902570022;1222.1513977962;1261.47279187496;1293.70069674404;1322.47695266749;1381.40633595147;1449.55118547786;1521.89741812081;1581.12420606725;1650.90519411932;1736.75807695893;1799.73148633678;1840.35303195352;1927.30615880158;1971.97950859954;1998.20645749154;2044.25111028825;2089.05065982076;2091.12665078208;2105.96530823392;2091.31869275106;2145.73003856609;2197.87486050494;2249.75371691483;2314.05524244195;2356.97670852501;2382.02511897086;2389.41825758943;2374.24040716792;2358.91865146173;2393.70193083409;2421.72379874614;2477.44304642109;2564.04873160101;2656.35453112121;2675.18694337758;2725.85484184079;2845.30532355938;2905.36632413502;2991.63272630266;3117.21340808566;3321.630291496;3513.67357563098;3753.05786886698;4030.52655754123;4212.08811905059;4254.39945934221;4520.58665637598;4744.62096467368;4935.64967902439;5130.32296126077;5300.08027513186;5455.1622210324;5637.8252099792;5863.19002304353;6083.19416813604;6271.05906429907;
IDA & IBRD total;IBT;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1025.43988589201;1036.2259021097;1057.15120318384;1082.21012753866;1136.76750097722;1171.5923519143;1195.43147860573;1210.82801299796;1260.15789675502;1324.32150293986;1395.07309625286;1449.45412411036;1505.01943421678;1577.62857179698;1636.51392910788;1663.18650742309;1738.18747630857;1776.26328045685;1792.62846267316;1830.41964034903;1866.08704982158;1859.50834679382;1864.98619172406;1844.89739800554;1885.26168553962;1927.45162355458;1967.64366409828;2018.39873033858;2053.30753161678;2070.94864892237;2076.03276152566;2059.20950314993;2042.53798639737;2064.38299580771;2080.63084102563;2122.708865609;2191.3241660126;2262.11604712749;2274.40303199409;2311.45377608694;2403.71300384785;2449.95227183073;2518.29749814648;2616.3703930704;2778.2596655848;2929.14168428162;3116.19099046437;3332.27574309896;3471.21569562879;3502.76083085555;3707.50905022089;3876.33951087656;4019.24189380379;4167.72382132164;4296.30363576084;4408.39348773975;4538.1698508826;4701.8171376375;4860.38612919306;4991.24470822972;
IDA total;IDA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;649.209694502571;640.820284303598;660.05439612602;677.309755024427;692.264401294512;706.319991522659;692.863131338522;649.892315634642;656.028045719772;700.456667905439;761.300643942349;792.394226982562;784.460604721031;797.384047234477;837.788948315927;806.966918427676;831.67429451562;845.776013896189;826.630593613605;835.00458107141;838.484839943738;804.531397536699;779.527072747261;747.149385362228;738.293585961572;747.727054284107;749.335128061399;754.394060531178;766.068988073314;765.334808523652;775.014243168773;765.895036995868;759.297958716906;743.318977561133;727.725974567575;732.452225437618;748.044101736162;752.840471445854;758.713628478836;762.747928048834;773.006584519049;790.276299235594;816.293659559132;838.627987641757;874.152155210156;907.123942754868;941.280188200782;978.463378582207;1006.74484747377;1036.56859581065;1074.3401292154;1099.91561938971;1124.99436545013;1165.48356677499;1205.32279923806;1225.99577968258;1237.67038231661;1261.51324944462;1287.6911725647;1305.32670404991;
IDA blend;IDB;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;843.957982710579;834.745465922277;849.770978209841;894.380530312883;916.835733344863;943.480623675922;912.927041977413;811.105102098299;805.590698842844;914.903287663779;1057.56819717364;1143.26306272583;1157.8369569428;1190.64105941065;1261.33943882274;1197.19924692949;1237.79168194033;1264.06574312676;1213.89136638399;1248.26767231622;1275.16605640968;1176.4543101022;1125.00278277847;1052.55957156092;1036.89346534044;1067.46003833325;1063.01732946364;1068.98563952264;1102.54560082534;1102.42778398497;1143.14583586653;1132.40937908478;1135.93404066159;1101.69859880405;1080.65671974408;1072.31490776078;1093.42958033728;1088.19379007091;1089.64366156341;1084.19351422929;1098.12323648476;1120.0487941503;1177.37555618999;1209.95664918207;1272.00430681301;1316.53278882059;1359.88184977814;1405.70767208652;1431.65812964739;1481.71485640619;1536.68886157534;1572.29678023097;1604.91106277374;1659.0825262664;1717.26466980721;1743.5346864262;1730.59263776639;1738.19726634212;1760.10881505703;1760.00662195929;
Indonesia;IDN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;690.368774397585;710.98176060284;705.138338825589;671.248286994508;676.56011013041;665.664568507322;665.925841668241;657.006332372491;709.196414693898;737.388552097114;772.129684816273;804.72378572402;839.028135676653;883.782093796895;927.198580914311;949.077669491194;989.552354631566;1050.29133548903;1094.70171130964;1147.23966378436;1231.1951345592;1298.06599025622;1296.89579206891;1320.99189957538;1382.39383351781;1386.7327720964;1438.62753756627;1480.23160007757;1536.5057659543;1621.12165767744;1707.81835475604;1794.42281169052;1878.97304404285;1968.41647091388;2083.3624170589;2220.07694952065;2358.11980727244;2433.3407355545;2084.14288145911;2071.524682599;2143.65950412517;2191.57417695176;2259.30770358823;2335.59404450348;2420.39718164001;2524.22242375952;2627.90524538688;2757.8936698443;2885.30927484934;2979.00471389962;3122.36281521649;3270.61948985329;3421.27352044829;3563.29986394283;3692.97344616041;3824.27488523624;3968.05591117705;4120.52187883992;4284.68582525458;4450.72450013922;
IDA only;IDX;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;572.5531203062;596.375045500581;597.220015580641;608.634884160168;615.741445669268;612.363310619356;604.127709447137;618.358486843905;624.772302248349;637.871598455257;635.906120675581;611.88125285417;611.964663406779;634.839045085802;621.570328034214;636.294898957341;641.678307740154;639.597916803864;629.320113286546;615.36012500456;620.002409551781;608.866033155617;598.480913210459;592.402032913706;588.264440088387;592.807927152649;596.83586821299;594.438179549651;592.835969632876;583.457991231142;575.012582698748;562.379107871611;556.820670231658;544.142354844744;556.639914032204;569.420297191225;579.941126958033;588.305267571028;597.804220120363;606.224865112295;621.405994515325;630.502050815483;647.839106058014;669.527071800525;696.845428327962;726.565945346268;759.543719593169;789.431017753675;808.334623281765;836.667282442542;856.483975217282;877.328192390729;910.392874172277;940.23078497777;957.72593729931;983.049619297259;1016.19833050579;1045.13696394607;1073.29614713389;
