Decade,UN_Geosheme_Subregion,Disaster_Type,RCP,Financial_Impact,Human_Impact,DO,Rain,°C
2090,Central Asia,Droughts,2.6,6101142.0,956366.0,51,,
2090,Central Asia,Droughts,4.5,53034150.0,767907.0,27,,
2090,Central Asia,Droughts,6.0,66509836.0,346975.0,85,,
2090,Central Asia,Droughts,8.5,63721060.0,121484.0,35,,
2090,Eastern Africa,Floods,2.6,10307374.0,238981.0,80,,
2090,Eastern Africa,Floods,4.5,85606289.0,70089.0,88,,
2090,Eastern Africa,Floods,6.0,83392113.0,976901.0,57,,
2090,Eastern Africa,Floods,8.5,5226486.0,656517.0,11,,
2090,Eastern Africa,Droughts,2.6,52333047.0,351517.0,53,,
2090,Eastern Africa,Droughts,4.5,44892914.0,789581.0,31,,
2090,Eastern Africa,Droughts,6.0,79420200.0,900226.0,69,,
2090,Eastern Africa,Droughts,8.5,14301814.0,738325.0,50,,
2090,Eastern Asia,Floods,2.6,17666647.0,953576.0,89,,
2090,Eastern Asia,Floods,4.5,98170491.0,723478.0,6,,
2090,Eastern Asia,Floods,6.0,38431997.0,606613.0,17,,
2090,Eastern Asia,Floods,8.5,98756878.0,94439.0,5,,
2090,Eastern Asia,Droughts,2.6,21842052.0,278090.0,40,,
2090,Eastern Asia,Droughts,4.5,22904321.0,915399.0,45,,
2090,Eastern Asia,Droughts,6.0,1393416.0,959175.0,32,,
2090,Eastern Asia,Droughts,8.5,42074848.0,428339.0,8,,
2090,Eastern Europe,Floods,2.6,97822818.0,176864.0,59,,
2090,Eastern Europe,Floods,4.5,76453217.0,438663.0,30,,
2090,Eastern Europe,Floods,6.0,30365614.0,946345.0,24,,
2090,Eastern Europe,Floods,8.5,57825542.0,203054.0,45,,
2090,Eastern Europe,Droughts,2.6,78993813.0,975203.0,90,,
2090,Eastern Europe,Droughts,4.5,89025697.0,175342.0,62,,
2090,Eastern Europe,Droughts,6.0,56089940.0,608627.0,39,,
2090,Eastern Europe,Droughts,8.5,18967900.0,302048.0,96,,
2090,Melanesia,Floods,2.6,36605139.0,786770.0,25,,
2090,Melanesia,Floods,4.5,37986491.0,945628.0,26,,
2090,Melanesia,Floods,6.0,39213377.0,275779.0,63,,
2090,Melanesia,Floods,8.5,25156668.0,270872.0,32,,
2090,Melanesia,Droughts,2.6,96830049.0,295564.0,67,,
2090,Melanesia,Droughts,4.5,36446301.0,248771.0,41,,
2090,Melanesia,Droughts,6.0,78500162.0,771979.0,55,,
2090,Melanesia,Droughts,8.5,14929746.0,54998.0,69,,
2090,Micronesia,Floods,2.6,45878361.0,728626.0,18,,
2090,Micronesia,Floods,4.5,27632628.0,495162.0,87,,
2090,Micronesia,Floods,6.0,66975725.0,832014.0,23,,
2090,Micronesia,Floods,8.5,24610204.0,396775.0,28,,
2090,Micronesia,Droughts,2.6,81996986.0,921372.0,36,,
2090,Micronesia,Droughts,4.5,77661564.0,148587.0,70,,
2090,Micronesia,Droughts,6.0,42251929.0,518665.0,38,,
2090,Micronesia,Droughts,8.5,8059544.0,248482.0,19,,
2090,Middle Africa,Floods,2.6,90362414.0,892501.0,16,,
2090,Middle Africa,Floods,4.5,54648965.0,893948.0,7,,
2090,Middle Africa,Floods,6.0,84588159.0,592634.0,68,,
2090,Middle Africa,Floods,8.5,99408904.0,974297.0,21,,
2090,Middle Africa,Droughts,2.6,15736157.0,980204.0,5,,
2090,Middle Africa,Droughts,4.5,70476164.0,188081.0,25,,
2090,Middle Africa,Droughts,6.0,49200168.0,963689.0,20,,
2090,Middle Africa,Droughts,8.5,38426099.0,945295.0,82,,
2090,Northern Africa,Floods,2.6,80883603.0,310194.0,69,,
2090,Northern Africa,Floods,4.5,99564440.0,787837.0,78,,
2090,Northern Africa,Floods,6.0,63826581.0,342880.0,25,,
2090,Northern Africa,Floods,8.5,53192918.0,271410.0,73,,
2090,Northern Africa,Droughts,2.6,2173585.0,270196.0,68,,
2090,Northern Africa,Droughts,4.5,36327571.0,274125.0,12,,
2090,Northern Africa,Droughts,6.0,63680333.0,724589.0,53,,
2090,Northern Africa,Droughts,8.5,74748672.0,274567.0,22,,
2090,Northern America,Floods,2.6,95080854.0,838089.0,84,,
2090,Northern America,Floods,4.5,96381492.0,434818.0,99,,
2090,Northern America,Floods,6.0,21276760.0,269562.0,23,,
2090,Northern America,Floods,8.5,25268466.0,798810.0,5,,
2090,Northern America,Droughts,2.6,11149584.0,102073.0,54,,
2090,Northern America,Droughts,4.5,31861284.0,406811.0,15,,
2090,Northern America,Droughts,6.0,94248486.0,223148.0,35,,
2090,Northern America,Droughts,8.5,4882292.0,519081.0,85,,
2090,Northern Europe,Floods,2.6,56993743.0,1969.0,54,,
2090,Northern Europe,Floods,4.5,54625050.0,320427.0,65,,
2090,Northern Europe,Floods,6.0,24536819.0,252645.0,51,,
2090,Northern Europe,Floods,8.5,21461746.0,481822.0,28,,
2090,Northern Europe,Droughts,2.6,54503536.0,362921.0,48,,
2090,Northern Europe,Droughts,4.5,44373454.0,351504.0,37,,
2090,Northern Europe,Droughts,6.0,38168578.0,848737.0,63,,
2090,Northern Europe,Droughts,8.5,4490279.0,698586.0,12,,
2090,Polynesia,Floods,2.6,8202671.0,902076.0,0,,
2090,Polynesia,Floods,4.5,67585969.0,61045.0,77,,
2090,Polynesia,Floods,6.0,45357602.0,965850.0,68,,
2090,Polynesia,Floods,8.5,68513580.0,225216.0,70,,
2090,Polynesia,Droughts,2.6,86145889.0,381391.0,4,,
2090,Polynesia,Droughts,4.5,36645543.0,965165.0,81,,
2090,Polynesia,Droughts,6.0,93552081.0,16977.0,98,,
2090,Polynesia,Droughts,8.5,79145759.0,825046.0,35,,
2090,South America,Floods,2.6,30098307.0,657039.0,19,,
2090,South America,Floods,4.5,95946354.0,78025.0,18,,
2090,South America,Floods,6.0,28003869.0,924670.0,65,,
2090,South America,Floods,8.5,73085382.0,19813.0,30,,
2090,South America,Droughts,2.6,35031132.0,956393.0,39,,
2090,South America,Droughts,4.5,77964845.0,400144.0,80,,
2090,South America,Droughts,6.0,83544159.0,926044.0,41,,
2090,South America,Droughts,8.5,60851027.0,654962.0,0,,
2090,South-Eastern Asia,Floods,2.6,41895485.0,33769.0,41,,
2090,South-Eastern Asia,Floods,4.5,33872204.0,936498.0,46,,
2090,South-Eastern Asia,Floods,6.0,44530702.0,918458.0,2,,
2090,South-Eastern Asia,Floods,8.5,6510639.0,100231.0,28,,
2090,South-Eastern Asia,Droughts,2.6,57222593.0,775573.0,20,,
2090,South-Eastern Asia,Droughts,4.5,74753220.0,110144.0,44,,
2090,South-Eastern Asia,Droughts,6.0,99309454.0,712496.0,71,,
2090,South-Eastern Asia,Droughts,8.5,30567353.0,866901.0,47,,
2090,Southern Africa,Floods,2.6,16903480.0,415888.0,95,,
2090,Southern Africa,Floods,4.5,23219747.0,974443.0,56,,
2090,Southern Africa,Floods,6.0,89075041.0,914990.0,56,,
2090,Southern Africa,Floods,8.5,31656650.0,222305.0,32,,
2090,Southern Africa,Droughts,2.6,43584611.0,462798.0,6,,
2090,Southern Africa,Droughts,4.5,55374764.0,671632.0,36,,
2090,Southern Africa,Droughts,6.0,18920146.0,590830.0,2,,
2090,Southern Africa,Droughts,8.5,56242243.0,447116.0,50,,
2090,Southern Asia,Floods,2.6,88744126.0,635410.0,88,,
2090,Southern Asia,Floods,4.5,59519816.0,881090.0,53,,
2090,Southern Asia,Floods,6.0,67873642.0,476582.0,58,,
2090,Southern Asia,Floods,8.5,8323213.0,44319.0,8,,
2090,Southern Asia,Droughts,2.6,80551449.0,619566.0,48,,
2090,Southern Asia,Droughts,4.5,24257519.0,804140.0,98,,
2090,Southern Asia,Droughts,6.0,89077143.0,902794.0,3,,
2090,Southern Asia,Droughts,8.5,25012317.0,858877.0,17,,
2090,Southern Europe,Floods,2.6,41396036.0,265410.0,84,,
2090,Southern Europe,Floods,4.5,77967543.0,564608.0,86,,
2090,Southern Europe,Floods,6.0,70103282.0,997556.0,8,,
2090,Southern Europe,Floods,8.5,5149615.0,909130.0,62,,
2090,Southern Europe,Droughts,2.6,78804508.0,34941.0,71,,
2090,Southern Europe,Droughts,4.5,26122912.0,947131.0,75,,
2090,Southern Europe,Droughts,6.0,81079363.0,877032.0,15,,
2090,Southern Europe,Droughts,8.5,54143798.0,60439.0,68,,
2090,Western Africa,Floods,2.6,48693878.0,683165.0,31,,
2090,Western Africa,Floods,4.5,75823950.0,871887.0,77,,
2090,Western Africa,Floods,6.0,40215367.0,198836.0,68,,
2090,Western Africa,Floods,8.5,81523246.0,704006.0,90,,
2090,Western Africa,Droughts,2.6,59975821.0,913292.0,35,,
2090,Western Africa,Droughts,4.5,92634672.0,380954.0,76,,
2090,Western Africa,Droughts,6.0,84507021.0,282687.0,48,,
2090,Western Africa,Droughts,8.5,66473215.0,702966.0,56,,
2090,Western Asia,Floods,2.6,17443785.0,955372.0,61,,
2090,Western Asia,Floods,4.5,89271026.0,380103.0,31,,
2090,Western Asia,Floods,6.0,98821639.0,581000.0,35,,
2090,Western Asia,Floods,8.5,8963347.0,818251.0,34,,
2090,Western Asia,Droughts,2.6,98379378.0,209702.0,2,,
2090,Western Asia,Droughts,4.5,67723686.0,147323.0,61,,
2090,Western Asia,Droughts,6.0,56820742.0,894695.0,38,,
2090,Western Asia,Droughts,8.5,64447749.0,773269.0,10,,
2090,Western Europe,Floods,2.6,44730861.0,855069.0,37,,
2090,Western Europe,Floods,4.5,24700671.0,161394.0,84,,
2090,Western Europe,Floods,6.0,63586621.0,310538.0,90,,
2090,Western Europe,Floods,8.5,4031749.0,413252.0,79,,
2090,Western Europe,Droughts,2.6,22524082.0,450461.0,51,,
2090,Western Europe,Droughts,4.5,25752277.0,308982.0,95,,
2090,Western Europe,Droughts,6.0,37690221.0,474521.0,81,,
2090,Western Europe,Droughts,8.5,21794059.0,513078.0,13,,
1900,Caribbean,Floods,,0.0,300.0,1,0.0,
1900,Northern America,Floods,,0.0,72.0,1,0.0,
1900,Western Europe,Floods,,0.0,6.0,2,0.0,
1910,Eastern Asia,Floods,,0.0,1379.0,1,0.0,
1920,Northern Africa,Floods,,0.0,3000.0,1,0.0,
1920,Northern America,Floods,,230.0,246.0,1,0.0,
1920,Southern Asia,Floods,,0.0,36.0,2,0.0,
1920,Western Europe,Floods,,70000.0,0.0,3,0.0,
1930,Australia and New Zealand,Floods,,0.0,21.0,1,0.0,
1930,Caribbean,Floods,,0.0,111.0,1,0.0,
1930,Eastern Asia,Floods,,1400000.0,4200933.0,3,0.0,
1930,Northern America,Floods,,438000.0,337.0,2,0.0,
1930,Western Europe,Floods,,0.0,0.0,1,0.0,
1940,Caribbean,Floods,,0.0,125.0,1,0.0,
1940,Central America,Floods,,15000.0,40000.0,1,0.0,
1940,Eastern Asia,Floods,,0.0,58320.0,3,0.0,
1940,Northern America,Floods,,0.0,55.0,1,0.0,
1940,South America,Floods,,0.0,200.0,1,0.0,
1940,Western Asia,Floods,,0.0,332.0,2,0.0,
1950,Australia and New Zealand,Floods,,0.0,70.0,1,0.0,
1950,Caribbean,Floods,,0.0,50.0,1,0.0,
1950,Central America,Floods,,0.0,140.0,2,0.0,
1950,Eastern Asia,Floods,,0.0,2043789.0,17,0.0,
1950,Northern Africa,Floods,,0.0,186.0,4,0.0,
1950,Northern America,Floods,,1129000.0,149.0,4,0.0,
1950,Northern Europe,Floods,,0.0,34.0,1,0.0,
1950,South America,Floods,,0.0,877.0,6,0.0,
1950,South-Eastern Asia,Floods,,0.0,114.0,1,0.0,
1950,Southern Africa,Floods,,0.0,51.0,1,0.0,
1950,Southern Asia,Floods,,0.0,6221.0,27,0.0,
1950,Southern Europe,Floods,,300000.0,390.0,5,0.0,
1950,Western Asia,Floods,,50000.0,677.0,4,0.0,
1950,Western Europe,Floods,,300000.0,2050.0,4,0.0,
1960,Caribbean,Floods,,0.0,526.0,2,0.0,
1960,Central America,Floods,,15500.0,379.0,7,0.0,
1960,Eastern Africa,Floods,,182670.0,241.0,9,0.0,
1960,Eastern Asia,Floods,,203800.0,2697.0,18,0.0,
1960,Melanesia,Floods,,1100.0,1.0,1,0.0,
1960,Northern Africa,Floods,,131000.0,1102.0,13,0.0,
1960,Northern America,Floods,,1220000.0,224.0,3,0.0,
1960,South America,Floods,,172978.0,2840.0,30,0.0,
1960,South-Eastern Asia,Floods,,95011.0,1206.0,16,0.0,
1960,Southern Africa,Floods,,30000.0,0.0,1,0.0,
1960,Southern Asia,Floods,,321600.0,11604.0,35,0.0,
1960,Southern Europe,Floods,,2492600.0,1107.0,7,0.0,
1960,Western Africa,Floods,,74750.0,0.0,2,0.0,
1960,Western Asia,Floods,,15400.0,459.0,9,0.0,
1970,Australia and New Zealand,Floods,,190052.0,60.0,13,0.0,
1970,Caribbean,Floods,,6159.0,224.0,9,0.0,
1970,Central America,Floods,,184850.0,348.0,18,0.0,
1970,Eastern Africa,Floods,,134200.0,993.0,17,0.0,
1970,Eastern Asia,Floods,,159834.0,21797.0,24,0.0,
1970,Eastern Europe,Floods,,635000.0,575.0,4,0.0,
1970,Middle Africa,Floods,,0.0,0.0,1,0.0,
1970,Northern Africa,Floods,,114000.0,279.0,13,0.0,
1970,Northern America,Floods,,894500.0,599.0,10,0.0,
1970,Northern Europe,Floods,,171000.0,6.0,2,0.0,
1970,South America,Floods,,647070.0,2167.0,41,0.0,
1970,South-Eastern Asia,Floods,,734142.0,2191.0,39,0.0,
1970,Southern Africa,Floods,,50.0,56.0,4,0.0,
1970,Southern Asia,Floods,,3434672.0,40622.0,36,0.0,
1970,Southern Europe,Floods,,967400.0,669.0,12,0.0,
1970,Western Africa,Floods,,3200.0,0.0,4,0.0,
1970,Western Asia,Floods,,51700.0,145.0,5,0.0,
1970,Western Europe,Floods,,330000.0,31.0,5,0.0,
1980,Australia and New Zealand,Floods,,380348.0,67.0,24,0.0,
1980,Caribbean,Floods,,172940.0,841.0,30,0.0,
1980,Central America,Floods,,590950.0,1472.0,24,0.0,
1980,Eastern Africa,Floods,,1600.0,296.0,23,0.0,
1980,Eastern Asia,Floods,,9635168.0,14831.0,50,0.0,
1980,Eastern Europe,Floods,,554000.0,0.0,5,0.0,
1980,Melanesia,Floods,,27300.0,75.0,3,0.0,
1980,Middle Africa,Floods,,0.0,45.0,5,0.0,
1980,Northern Africa,Floods,,90000.0,396.0,9,0.0,
1980,Northern America,Floods,,1149400.0,92.0,23,0.0,
1980,Northern Europe,Floods,,5800.0,11.0,3,0.0,
1980,Russian Federation,Floods,,1196000.0,127.0,11,0.0,
1980,South America,Floods,,8495900.0,3674.0,73,0.0,
1980,South-Eastern Asia,Floods,,773672.0,3173.0,61,0.0,
1980,Southern Africa,Floods,,766305.0,661.0,6,0.0,
1980,Southern Asia,Floods,,9534224.0,23373.0,91,0.0,
1980,Southern Europe,Floods,,6688000.0,589.0,12,0.0,
1980,Western Africa,Floods,,24406.0,252.0,19,0.0,
1980,Western Asia,Floods,,1515200.0,684.0,12,0.0,
1980,Western Europe,Floods,,1109500.0,75.0,18,0.0,
1990,Australia and New Zealand,Floods,,1073600.0,38.0,19,0.0,
1990,Caribbean,Floods,,383660.0,202.0,24,0.0,
1990,Central America,Floods,,1712900.0,1969.0,39,0.0,
1990,Central Asia,Floods,,510956.0,1435.0,10,0.0,
1990,Eastern Africa,Floods,,84298.0,4293.0,51,0.0,
1990,Eastern Asia,Floods,,113389594.0,19202.0,73,0.0,
1990,Eastern Europe,Floods,,7903839.0,650.0,48,0.0,
1990,Melanesia,Floods,,45728.0,2.0,3,0.0,
1990,Middle Africa,Floods,,59.0,146.0,19,0.0,
1990,Northern Africa,Floods,,531100.0,1970.0,30,0.0,
1990,Northern America,Floods,,29188700.0,407.0,57,0.0,
1990,Northern Europe,Floods,,1542080.0,21.0,10,0.0,
1990,Russian Federation,Floods,,2199900.0,21.0,5,0.0,
1990,South America,Floods,,6735890.0,31578.0,83,0.0,
1990,South-Eastern Asia,Floods,,5104482.0,5337.0,105,0.0,
1990,Southern Africa,Floods,,36460.0,322.0,10,0.0,
1990,Southern Asia,Floods,,21890422.0,26275.0,152,0.0,
1990,Southern Europe,Floods,,12234700.0,166.0,22,0.0,
1990,Western Africa,Floods,,103315.0,564.0,41,0.0,
1990,Western Asia,Floods,,2582020.0,767.0,30,0.0,
1990,Western Europe,Floods,,4415900.0,97.0,32,0.0,
2000,Australia and New Zealand,Floods,,4514000.0,38.0,27,0.0,
2000,Caribbean,Floods,,264623.0,3651.0,40,0.0,
2000,Central America,Floods,,3266147.0,748.0,86,0.0,
2000,Central Asia,Floods,,227858.0,93.0,19,0.0,
2000,Eastern Africa,Floods,,1070438.0,3947.0,170,0.0,
2000,Eastern Asia,Floods,,48589310.0,7381.0,135,0.0,
2000,Eastern Europe,Floods,,8212684.0,713.0,102,0.0,
2000,Melanesia,Floods,,80747.0,49.0,16,0.0,
2000,Micronesia,Floods,,0.0,0.0,3,0.0,
2000,Middle Africa,Floods,,11000.0,705.0,54,0.0,
2000,Northern Africa,Floods,,1389217.0,1838.0,57,0.0,
2000,Northern America,Floods,,16157330.0,308.0,74,0.0,
2000,Northern Europe,Floods,,14996150.0,26.0,21,0.0,
2000,Polynesia,Floods,,51500.0,6.0,2,0.0,
2000,South America,Floods,,7173200.0,3087.0,153,0.0,
2000,South-Eastern Asia,Floods,,5440685.0,6954.0,219,0.0,
2000,Southern Africa,Floods,,390804.0,303.0,29,0.0,
2000,Southern Asia,Floods,,20655972.0,21882.0,245,0.0,
2000,Southern Europe,Floods,,11187140.0,187.0,75,0.0,
2000,Western Africa,Floods,,203401.0,1155.0,105,0.0,
2000,Western Asia,Floods,,2290456.0,838.0,54,0.0,
2000,Western Europe,Floods,,20412350.0,96.0,39,0.0,
2010,Australia and New Zealand,Floods,,10825400.0,50.0,17,0.0,
2010,Caribbean,Floods,,165302.0,299.0,45,0.0,
2010,Central America,Floods,,1106313.0,714.0,70,0.0,
2010,Central Asia,Floods,,313636.0,162.0,21,0.0,
2010,Eastern Africa,Floods,,1065100.0,2833.0,130,0.0,
2010,Eastern Asia,Floods,,141815435.0,7640.0,127,0.0,
2010,Eastern Europe,Floods,,8483655.0,424.0,59,0.0,
2010,Melanesia,Floods,,142000.0,71.0,11,0.0,
2010,Micronesia,Floods,,0.0,0.0,2,0.0,
2010,Middle Africa,Floods,,29000.0,966.0,54,0.0,
2010,Northern Africa,Floods,,858100.0,909.0,39,0.0,
2010,Northern America,Floods,,49431000.0,283.0,47,0.0,
2010,Northern Europe,Floods,,6595000.0,17.0,13,0.0,
2010,Polynesia,Floods,,2000.0,0.0,1,0.0,
2010,South America,Floods,,13999100.0,3889.0,165,0.0,
2010,South-Eastern Asia,Floods,,54354901.0,5514.0,231,0.0,
2010,Southern Africa,Floods,,838000.0,364.0,22,0.0,
2010,Southern Asia,Floods,,67240180.0,23305.0,209,0.0,
2010,Southern Europe,Floods,,10399742.0,327.0,82,0.0,
2010,Western Africa,Floods,,1150515.0,2114.0,102,0.0,
2010,Western Asia,Floods,,338000.0,607.0,58,0.0,
2010,Western Europe,Floods,,22632146.0,121.0,23,0.0,
1960,Australia and New Zealand,Storms,,0.0,1000.0,1,,9.0
1970,Australia and New Zealand,Storms,,2624815.0,45100.0,20,,21.0
1980,Australia and New Zealand,Storms,,603142.0,0.0,23,,21.0
1990,Australia and New Zealand,Storms,,4077893.0,3937650.0,30,,20.0
2000,Australia and New Zealand,Storms,,2156954.0,36065.0,30,,20.0
2010,Australia and New Zealand,Storms,,13940100.0,120938.0,16,,20.0
1900,Caribbean,Storms,,0.0,0.0,2,,23.0
1910,Caribbean,Storms,,0.0,0.0,3,,24.0
1920,Caribbean,Storms,,50000.0,0.0,8,,24.0
1930,Caribbean,Storms,,75000.0,6000.0,10,,24.0
1940,Caribbean,Storms,,18000.0,0.0,5,,25.0
1950,Caribbean,Storms,,57000.0,270000.0,9,,24.0
1960,Caribbean,Storms,,1011790.0,332200.0,32,,24.0
1970,Caribbean,Storms,,382350.0,1353210.0,15,,24.0
1980,Caribbean,Storms,,2516446.0,2799871.0,41,,25.0
1990,Caribbean,Storms,,12484985.0,3473395.0,67,,25.0
2000,Caribbean,Storms,,16949725.0,11133253.0,94,,25.0
2010,Caribbean,Storms,,94626452.0,14161987.0,69,,25.0
1930,Central America,Storms,,7500.0,0.0,3,,23.0
1950,Central America,Storms,,65000.0,0.0,5,,21.0
1960,Central America,Storms,,303900.0,374300.0,11,,22.0
1970,Central America,Storms,,651380.0,1203800.0,12,,22.0
1980,Central America,Storms,,1425400.0,908732.0,14,,22.0
1990,Central America,Storms,,10876710.0,4965886.0,46,,22.0
2000,Central America,Storms,,12945286.0,5538653.0,63,,23.0
2010,Central America,Storms,,17845005.0,2330935.0,63,,22.0
1990,Central Asia,Storms,,3200.0,0.0,2,,5.0
2000,Central Asia,Storms,,234.0,9905.0,2,,4.0
2010,Central Asia,Storms,,0.0,0.0,1,,2.0
1940,Eastern Africa,Storms,,0.0,0.0,1,,23.0
1950,Eastern Africa,Storms,,0.0,0.0,2,,24.0
1960,Eastern Africa,Storms,,13100.0,125000.0,4,,22.0
1970,Eastern Africa,Storms,,794820.0,4099199.0,13,,22.0
1980,Eastern Africa,Storms,,1222777.0,843841.0,24,,23.0
1990,Eastern Africa,Storms,,215315.0,3483385.0,20,,23.0
2000,Eastern Africa,Storms,,689381.0,3553016.0,50,,23.0
2010,Eastern Africa,Storms,,2749800.0,7289581.0,49,,23.0
1900,Eastern Asia,Storms,,20000.0,0.0,1,,22.0
1910,Eastern Asia,Storms,,90000.0,0.0,4,,10.0
1920,Eastern Asia,Storms,,10000.0,0.0,5,,12.0
1930,Eastern Asia,Storms,,50000.0,0.0,3,,14.0
1940,Eastern Asia,Storms,,400000.0,2489871.0,10,,10.0
1950,Eastern Asia,Storms,,650000.0,3189166.0,32,,11.0
1960,Eastern Asia,Storms,,117222.0,274923.0,41,,15.0
1970,Eastern Asia,Storms,,2029100.0,405789.0,35,,16.0
1980,Eastern Asia,Storms,,6338973.0,44325258.0,83,,11.0
1990,Eastern Asia,Storms,,42613863.0,90551884.0,143,,10.0
2000,Eastern Asia,Storms,,72965989.0,285652756.0,177,,10.0
2010,Eastern Asia,Storms,,130030384.0,76541176.0,191,,9.0
1920,Eastern Europe,Storms,,0.0,0.0,3,,8.0
1980,Eastern Europe,Storms,,17000.0,11500.0,9,,9.0
1990,Eastern Europe,Storms,,423400.0,28457.0,21,,4.0
2000,Eastern Europe,Storms,,1051300.0,2685508.0,45,,5.0
2010,Eastern Europe,Storms,,841100.0,173197.0,16,,7.0
1930,Melanesia,Storms,,0.0,0.0,2,,23.0
1940,Melanesia,Storms,,0.0,0.0,3,,24.0
1950,Melanesia,Storms,,2950.0,0.0,8,,24.0
1960,Melanesia,Storms,,3000.0,11000.0,6,,24.0
1970,Melanesia,Storms,,23500.0,175750.0,17,,24.0
1980,Melanesia,Storms,,393307.0,663451.0,22,,24.0
1990,Melanesia,Storms,,149600.0,280550.0,15,,24.0
2000,Melanesia,Storms,,117952.0,256002.0,16,,24.0
2010,Melanesia,Storms,,1161227.0,1089100.0,20,,24.0
1960,Micronesia,Storms,,250000.0,0.0,1,,27.0
1970,Micronesia,Storms,,120000.0,700.0,2,,27.0
1980,Micronesia,Storms,,6145.0,0.0,2,,27.0
1990,Micronesia,Storms,,500000.0,1400.0,3,,27.0
2000,Micronesia,Storms,,131500.0,17844.0,10,,27.0
2010,Micronesia,Storms,,11000.0,46850.0,8,,27.0
1970,Middle Africa,Storms,,0.0,0.0,1,,26.0
1980,Middle Africa,Storms,,282.0,2100.0,2,,25.0
2000,Middle Africa,Storms,,0.0,84137.0,10,,25.0
2010,Middle Africa,Storms,,0.0,18869.0,8,,25.0
1970,Northern Africa,Storms,,0.0,15000.0,1,,22.0
1980,Northern Africa,Storms,,0.0,10107.0,2,,22.0
1990,Northern Africa,Storms,,1000.0,0.0,2,,20.0
2000,Northern Africa,Storms,,50.0,0.0,6,,23.0
2010,Northern Africa,Storms,,425000.0,149600.0,7,,22.0
1900,Northern America,Storms,,30000.0,0.0,6,,6.0
1910,Northern America,Storms,,290000.0,0.0,6,,4.0
1920,Northern America,Storms,,138000.0,0.0,6,,6.0
1930,Northern America,Storms,,333000.0,0.0,6,,6.0
1940,Northern America,Storms,,200500.0,0.0,15,,5.0
1950,Northern America,Storms,,1965000.0,0.0,31,,5.0
1960,Northern America,Storms,,4733000.0,458.0,33,,5.0
1970,Northern America,Storms,,7262500.0,2446.0,29,,4.0
1980,Northern America,Storms,,24833700.0,1055600.0,97,,6.0
1990,Northern America,Storms,,87724150.0,3381336.0,175,,6.0
2000,Northern America,Storms,,310793430.0,8598737.0,139,,6.0
2010,Northern America,Storms,,415132000.0,87934658.0,155,,7.0
1960,Northern Europe,Storms,,2500.0,700.0,1,,8.0
1970,Northern Europe,Storms,,0.0,0.0,4,,6.0
1980,Northern Europe,Storms,,1896500.0,0.0,12,,8.0
1990,Northern Europe,Storms,,11434989.0,1045200.0,39,,7.0
2000,Northern Europe,Storms,,8715050.0,23580.0,24,,7.0
2010,Northern Europe,Storms,,1300500.0,38300.0,15,,7.0
1910,Polynesia,Storms,,0.0,0.0,1,,26.0
1920,Polynesia,Storms,,0.0,0.0,1,,26.0
1940,Polynesia,Storms,,0.0,0.0,3,,26.0
1950,Polynesia,Storms,,1500.0,1600.0,2,,24.0
1960,Polynesia,Storms,,1379.0,107000.0,11,,26.0
1970,Polynesia,Storms,,1600.0,11400.0,3,,26.0
1980,Polynesia,Storms,,136900.0,114200.0,13,,26.0
1990,Polynesia,Storms,,482900.0,262371.0,12,,27.0
2000,Polynesia,Storms,,241300.0,38044.0,10,,27.0
2010,Polynesia,Storms,,178000.0,115552.0,12,,26.0
1940,South America,Storms,,0.0,0.0,1,,24.0
1950,South America,Storms,,0.0,0.0,1,,25.0
1960,South America,Storms,,50.0,1020.0,5,,17.0
1970,South America,Storms,,9300.0,190000.0,7,,13.0
1980,South America,Storms,,62500.0,413054.0,14,,19.0
1990,South America,Storms,,158000.0,598850.0,17,,17.0
2000,South America,Storms,,390000.0,320158.0,27,,19.0
2010,South America,Storms,,150200.0,123874.0,16,,20.0
1900,South-Eastern Asia,Storms,,0.0,0.0,2,,23.0
1910,South-Eastern Asia,Storms,,10000.0,0.0,1,,25.0
1920,South-Eastern Asia,Storms,,0.0,0.0,2,,23.0
1930,South-Eastern Asia,Storms,,0.0,0.0,8,,25.0
1940,South-Eastern Asia,Storms,,0.0,0.0,3,,25.0
1950,South-Eastern Asia,Storms,,50000.0,60000.0,14,,25.0
1960,South-Eastern Asia,Storms,,192800.0,3596774.0,25,,24.0
1970,South-Eastern Asia,Storms,,771535.0,11196947.0,59,,25.0
1980,South-Eastern Asia,Storms,,2091484.0,46659722.0,82,,25.0
1990,South-Eastern Asia,Storms,,3882897.0,32727004.0,104,,25.0
2000,South-Eastern Asia,Storms,,9136911.0,53391742.0,137,,25.0
2010,South-Eastern Asia,Storms,,22331107.0,88066955.0,132,,25.0
1950,Southern Africa,Storms,,0.0,0.0,1,,17.0
1980,Southern Africa,Storms,,196152.0,1132000.0,5,,17.0
1990,Southern Africa,Storms,,583000.0,13230.0,8,,16.0
2000,Southern Africa,Storms,,29041.0,114475.0,17,,17.0
2010,Southern Africa,Storms,,613000.0,19744.0,9,,17.0
1900,Southern Asia,Storms,,0.0,0.0,3,,24.0
1910,Southern Asia,Storms,,0.0,0.0,3,,24.0
1920,Southern Asia,Storms,,0.0,1040000.0,8,,23.0
1930,Southern Asia,Storms,,0.0,0.0,5,,23.0
1940,Southern Asia,Storms,,0.0,30000.0,10,,23.0
1950,Southern Asia,Storms,,0.0,2270000.0,12,,24.0
1960,Southern Asia,Storms,,206009.0,19100985.0,30,,24.0
